fragment	annotation	frquency	length	status
rand.11.k141_786	GB virus C	58	383	Annotated
rand.6.k141_4707	Escherichia coli	87	367	Annotated
rand.11.k141_59	GB virus C	50	506	Annotated
rand.11.k141_10291	GB virus C	51	520	Annotated
rand.11.k141_2107	Cupriavidus taiwanensis	10	679	Annotated
rand.11.k141_687	GB virus C	63	379	Annotated
rand.11.k141_7	GB virus C	62	209	Annotated
rand.11.k141_6834	Escherichia coli	98	351	Annotated
rand.11.k141_6844	GB virus C	62	204	Annotated
rand.11.k141_9575	GB virus C	55	283	Annotated
rand.11.k141_14354	GB virus C	47	620	Annotated
rand.11.k141_14359	GB virus C	69	544	Annotated
rand.11.k141_8914	GB virus C	51	244	Annotated
rand.100.k141_4919	GB virus C	49	251	Annotated
rand.6.k141_9173	GB virus C	50	321	Annotated
rand.6.k141_5585	NA	NA	375	Unannotated
rand.92.k141_2149	Torque teno virus	84	424	Annotated
rand.92.k141_2325	Torque teno virus	50	336	Annotated
rand.92.k141_1383	Torque teno virus	24	339	Annotated
rand.92.k141_3509	Torque teno virus	63	407	Annotated
rand.92.k141_1644	Torque teno virus	73	385	Annotated
rand.92.k141_49743	eukaryotic synthetic construct	2	274	Annotated
rand.92.k141_944	Torque teno virus	27	415	Annotated
rand.6.k141_626	Klebsiella pneumoniae	34	591	Annotated
rand.100.k141_9070	GB virus C	57	202	Annotated
rand.100.k141_18792	Escherichia coli	100	376	Annotated
rand.100.k141_13591	Escherichia coli	109	398	Annotated
rand.100.k141_15748	Escherichia coli	108	449	Annotated
rand.100.k141_1583	GB virus C	56	274	Annotated
rand.100.k141_3610	GB virus C	55	365	Annotated
rand.100.k141_7983	GB virus C	52	302	Annotated
rand.100.k141_6893	GB virus C	52	288	Annotated
rand.100.k141_5886	GB virus C	46	615	Annotated
rand.100.k141_5931	GB virus C	70	282	Annotated
rand.100.k141_8689	GB virus C	45	266	Annotated
rand.100.k141_4270	GB virus C	49	463	Annotated
rand.100.k141_6506	GB virus C	51	344	Annotated
rand.42.k141_7556	GB virus C	63	304	Annotated
rand.100.k141_743	GB virus C	59	208	Annotated
rand.100.k141_2427	GB virus C	71	464	Annotated
rand.100.k141_3528	GB virus C	70	244	Annotated
rand.42.k141_16322	GB virus C	56	273	Annotated
rand.100.k141_8249	GB virus C	69	376	Annotated
rand.100.k141_6052	GB virus C	52	312	Annotated
rand.100.k141_7717	GB virus C	50	486	Annotated
rand.100.k141_7209	GB virus C	54	355	Annotated
rand.100.k141_4504	GB virus C	46	234	Annotated
rand.100.k141_3425	GB virus C	49	214	Annotated
rand.100.k141_696	GB virus C	67	276	Annotated
rand.42.k141_1594	GB virus C	66	254	Annotated
rand.42.k141_2906	GB virus C	40	272	Annotated
rand.42.k141_9233	GB virus C	70	519	Annotated
rand.42.k141_7108	GB virus C	58	373	Annotated
rand.42.k141_837	GB virus C	42	264	Annotated
rand.42.k141_12572	GB virus C	51	382	Annotated
rand.42.k141_10392	GB virus C	48	411	Annotated
rand.42.k141_2462	GB virus C	58	395	Annotated
rand.42.k141_10400	GB virus C	58	385	Annotated
rand.42.k141_3700	GB virus C	44	307	Annotated
rand.42.k141_5846	GB virus C	61	344	Annotated
rand.42.k141_1190	GB virus C	73	317	Annotated
rand.42.k141_15065	GB virus C	48	587	Annotated
rand.42.k141_3731	GB virus C	49	229	Annotated
rand.42.k141_12429	GB virus C	51	283	Annotated
rand.42.k141_8283	GB virus C	51	417	Annotated
rand.42.k141_3658	GB virus C	54	357	Annotated
rand.42.k141_14597	GB virus C	60	234	Annotated
rand.42.k141_14602	GB virus C	61	278	Annotated
rand.42.k141_4938	GB virus C	72	517	Annotated
rand.42.k141_6560	GB virus C	55	278	Annotated
rand.42.k141_9917	GB virus C	53	324	Annotated
rand.42.k141_14143	GB virus C	67	350	Annotated
rand.42.k141_8696	GB virus C	54	710	Annotated
rand.42.k141_10346	GB virus C	56	282	Annotated
rand.42.k141_1561	GB virus C	44	247	Annotated
rand.42.k141_12460	GB virus C	59	280	Annotated
rand.42.k141_9160	GB virus C	52	210	Annotated
rand.42.k141_16535	Escherichia coli	96	274	Annotated
rand.42.k141_3988	GB virus C	62	369	Annotated
rand.42.k141_12848	GB virus C	61	213	Annotated
rand.42.k141_14950	GB virus C	51	283	Annotated
rand.42.k141_5215	GB virus C	44	598	Annotated
rand.42.k141_12373	GB virus C	42	281	Annotated
rand.42.k141_6102	GB virus C	58	1363	Annotated
rand.42.k141_10709	GB virus C	53	283	Annotated
rand.42.k141_6114	GB virus C	59	251	Annotated
rand.42.k141_7776	GB virus C	45	4006	Annotated
rand.42.k141_654	GB virus C	52	389	Annotated
rand.42.k141_1940	GB virus C	53	366	Annotated
rand.42.k141_9368	GB virus C	55	207	Annotated
rand.42.k141_11921	GB virus C	45	357	Annotated
rand.42.k141_5646	GB virus C	43	282	Annotated
rand.42.k141_9826	GB virus C	57	290	Annotated
rand.42.k141_1457	GB virus C	54	228	Annotated
rand.42.k141_3477	GB virus C	43	403	Annotated
rand.42.k141_13567	GB virus C	39	282	Annotated
rand.42.k141_13577	GB virus C	61	382	Annotated
rand.42.k141_5614	GB virus C	56	429	Annotated
rand.42.k141_564	GB virus C	55	205	Annotated
rand.42.k141_1427	GB virus C	56	386	Annotated
rand.42.k141_988	GB virus C	48	410	Annotated
rand.42.k141_3099	GB virus C	50	348	Annotated
rand.42.k141_13080	GB virus C	62	213	Annotated
rand.42.k141_1787	GB virus C	62	327	Annotated
rand.42.k141_9771	GB virus C	55	1915	Annotated
rand.42.k141_8090	GB virus C	45	262	Annotated
rand.42.k141_8454	GB virus C	55	277	Annotated
rand.42.k141_15186	GB virus C	47	430	Annotated
rand.42.k141_5103	Torque teno virus	37	495	Annotated
rand.42.k141_2598	GB virus C	49	250	Annotated
rand.42.k141_5973	GB virus C	55	250	Annotated
rand.42.k141_4282	GB virus C	47	271	Annotated
rand.42.k141_5563	GB virus C	43	253	Annotated
rand.42.k141_6829	GB virus C	47	509	Annotated
rand.49.k141_3329	GB virus C	45	397	Annotated
rand.42.k141_8015	GB virus C	51	406	Annotated
rand.42.k141_11807	GB virus C	60	283	Annotated
rand.42.k141_8864	GB virus C	56	268	Annotated
rand.25.k141_3731	Escherichia coli	107	338	Annotated
rand.42.k141_13029	GB virus C	56	313	Annotated
rand.42.k141_4631	GB virus C	60	305	Annotated
rand.42.k141_13874	GB virus C	61	329	Annotated
rand.42.k141_14300	GB virus C	55	218	Annotated
rand.42.k141_14727	GB virus C	41	354	Annotated
rand.34.k141_4011	Escherichia coli	92	404	Annotated
rand.71.k141_3294	GB virus C	45	227	Annotated
rand.17.k141_3569	GB virus C	68	922	Annotated
rand.17.k141_8459	Escherichia coli	107	435	Annotated
rand.20.k141_4412	GB virus C	49	891	Annotated
rand.20.k141_1145	GB virus C	44	527	Annotated
rand.71.k141_2900	Escherichia coli	90	648	Annotated
rand.71.k141_1193	GB virus C	54	383	Annotated
rand.71.k141_468	GB virus C	64	361	Annotated
rand.96.k141_12140	Campylobacter fetus subsp. fetus	8	612	Annotated
rand.40.k141_12361	Escherichia coli	108	438	Annotated
rand.96.k141_8328	Cinara parvicornis	7	657	Annotated
rand.96.k141_9431	uncultured Acidobacteriota bacterium	3	586	Annotated
rand.96.k141_1192	NA	NA	573	Unannotated
rand.96.k141_1593	NA	NA	395	Unannotated
rand.64.k141_4869	NA	NA	374	Unannotated
rand.72.k141_2538	Torque teno virus	73	1389	Annotated
rand.40.k141_7167	uncultured Acidobacteriota bacterium	3	431	Annotated
rand.40.k141_4842	uncultured Acidobacteriota bacterium	3	736	Annotated
rand.30.k141_717	Escherichia coli	82	559	Annotated
rand.30.k141_21988	NA	NA	292	Unannotated
rand.30.k141_6814	Escherichia coli	81	284	Annotated
rand.67.k141_3876	Xanthomonas dyei	4	1778	Annotated
rand.43.k141_13154	Serratia marcescens	32	1672	Annotated
rand.13.k141_8326	Escherichia coli	105	440	Annotated
rand.58.k141_15733	NA	NA	545	Unannotated
rand.13.k141_9473	Escherichia coli	99	413	Annotated
rand.34.k141_17876	Escherichia coli	82	486	Annotated
rand.13.k141_3192	Escherichia coli	93	826	Annotated
rand.78.k141_55181	eukaryotic synthetic construct	2	288	Annotated
rand.55.k141_13627	Torque teno virus	46	296	Annotated
rand.55.k141_13009	Escherichia coli	94	815	Annotated
rand.55.k141_2772	Escherichia coli	94	707	Annotated
rand.55.k141_6816	Escherichia coli	88	447	Annotated
rand.55.k141_10154	Bacteroides thetaiotaomicron	40	351	Annotated
rand.55.k141_7150	Alphatorquevirus homin13	46	223	Annotated
rand.71.k141_4330	GB virus C	42	243	Annotated
rand.49.k141_4810	Torque teno virus	67	602	Annotated
rand.71.k141_3585	GB virus C	57	335	Annotated
rand.91.k141_2638	Escherichia coli	94	403	Annotated
rand.91.k141_2074	NA	NA	349	Unannotated
rand.91.k141_22264	Escherichia coli	105	481	Annotated
rand.31.k141_652	Escherichia coli	106	405	Annotated
rand.16.k141_7669	Torque teno virus	54	330	Annotated
rand.16.k141_6467	GB virus C	52	867	Annotated
rand.16.k141_12771	Paracidovorax citrulli	12	1019	Annotated
rand.61.k141_445	Escherichia coli	93	450	Annotated
rand.88.k141_3608	NA	NA	375	Unannotated
rand.52.k141_2218	NA	NA	459	Unannotated
rand.52.k141_642	Torque teno virus	39	895	Annotated
rand.14.k141_1911	GB virus C	70	519	Annotated
rand.14.k141_6413	GB virus C	74	281	Annotated
rand.14.k141_6156	GB virus C	67	226	Annotated
rand.88.k141_489	Torque teno virus	28	334	Annotated
rand.14.k141_2615	GB virus C	70	207	Annotated
rand.14.k141_6218	GB virus C	63	347	Annotated
rand.14.k141_6250	GB virus C	58	244	Annotated
rand.14.k141_4241	GB virus C	46	240	Annotated
rand.14.k141_6321	GB virus C	50	217	Annotated
rand.14.k141_4963	GB virus C	60	282	Annotated
rand.14.k141_4304	GB virus C	50	399	Annotated
rand.14.k141_5729	GB virus C	72	444	Annotated
rand.14.k141_183	GB virus C	57	420	Annotated
rand.14.k141_5403	GB virus C	53	350	Annotated
rand.14.k141_4498	GB virus C	90	445	Annotated
rand.14.k141_439	GB virus C	67	468	Annotated
rand.14.k141_5972	GB virus C	63	233	Annotated
rand.14.k141_4551	GB virus C	55	214	Annotated
rand.14.k141_7463	GB virus C	48	446	Annotated
rand.14.k141_1730	GB virus C	50	594	Annotated
rand.14.k141_1770	GB virus C	62	459	Annotated
rand.14.k141_7526	GB virus C	74	594	Annotated
rand.14.k141_1129	GB virus C	48	361	Annotated
rand.14.k141_2531	Pseudosulfitobacter pseudonitzschiae	46	1433	Annotated
rand.2.k141_2769	Escherichia coli	106	314	Annotated
rand.14.k141_5888	GB virus C	49	414	Annotated
rand.2.k141_21890	synthetic construct	7	325	Annotated
rand.14.k141_1611	GB virus C	68	282	Annotated
rand.54.k141_27131	uncultured Acidobacteriota bacterium	3	864	Annotated
rand.54.k141_63753	Leptolyngbya sp. 7M	1	269	Annotated
rand.54.k141_39309	Acidobacteriota bacterium	3	527	Annotated
rand.54.k141_4387	Escherichia coli	99	586	Annotated
rand.14.k141_5777	GB virus C	48	280	Annotated
rand.14.k141_7236	GB virus C	47	243	Annotated
rand.14.k141_4382	GB virus C	54	310	Annotated
rand.14.k141_2226	GB virus C	50	334	Annotated
rand.39.k141_4584	GB virus C	47	202	Annotated
rand.2.k141_1418	Escherichia coli	86	547	Annotated
rand.39.k141_4901	GB virus C	52	366	Annotated
rand.39.k141_422	GB virus C	52	310	Annotated
rand.39.k141_2942	GB virus C	49	282	Annotated
rand.39.k141_3823	GB virus C	53	445	Annotated
rand.60.k141_42670	synthetic construct	10	383	Annotated
rand.35.k141_7596	GB virus C	38	251	Annotated
rand.24.k141_5066	Torque teno virus	87	234	Annotated
rand.24.k141_28615	Escherichia coli	96	424	Annotated
rand.24.k141_505	Escherichia coli	85	410	Annotated
rand.46.k141_1133	Escherichia coli	100	343	Annotated
rand.39.k141_5353	GB virus C	66	442	Annotated
rand.99.k141_5132	Escherichia coli	107	590	Annotated
rand.39.k141_731	GB virus C	53	449	Annotated
rand.99.k141_3935	Salmonella enterica subsp. enterica serovar Senftenberg	3	496	Annotated
rand.53.k141_771	Escherichia coli	89	344	Annotated
rand.39.k141_895	GB virus C	46	596	Annotated
rand.39.k141_6476	GB virus C	52	329	Annotated
rand.39.k141_3108	GB virus C	46	406	Annotated
rand.39.k141_1446	GB virus C	48	407	Annotated
rand.39.k141_1460	GB virus C	56	618	Annotated
rand.39.k141_2400	GB virus C	48	348	Annotated
rand.93.k141_5323	GB virus C	47	306	Annotated
rand.46.k141_6037	Escherichia coli	94	408	Annotated
rand.3.k141_2464	Torque teno virus	77	388	Annotated
rand.46.k141_5692	Escherichia coli	97	324	Annotated
rand.3.k141_30552	Escherichia coli	93	463	Annotated
rand.29.k141_1667	Torque teno virus	47	448	Annotated
rand.29.k141_3532	Spirometra erinaceieuropaei	1	672	Annotated
rand.15.k141_24497	Escherichia coli	94	274	Annotated
rand.66.k141_4904	Escherichia coli	94	357	Annotated
rand.66.k141_5540	Torque teno virus	64	257	Annotated
rand.46.k141_25741	Escherichia coli	94	377	Annotated
rand.41.k141_7718	Escherichia coli	91	203	Annotated
rand.41.k141_442	uncultured Acidobacteriota bacterium	3	426	Annotated
rand.87.k141_8687	NA	NA	314	Unannotated
rand.93.k141_5686	GB virus C	58	477	Annotated
rand.93.k141_236	GB virus C	52	888	Annotated
rand.93.k141_7965	GB virus C	54	589	Annotated
rand.93.k141_2558	TTV-like mini virus	87	590	Annotated
rand.93.k141_2715	GB virus C	47	421	Annotated
rand.93.k141_6626	TTV-like mini virus	71	822	Annotated
rand.93.k141_6986	GB virus C	71	469	Annotated
rand.76.k141_15279	Escherichia coli	100	368	Annotated
rand.76.k141_7366	Escherichia coli	95	305	Annotated
rand.12.k141_26995	Torque teno virus	68	440	Annotated
rand.12.k141_2364	GB virus C	46	417	Annotated
rand.32.k141_20572	Escherichia coli	97	395	Annotated
rand.33.k141_2431	GB virus C	53	511	Annotated
rand.33.k141_1633	GB virus C	47	413	Annotated
rand.33.k141_2011	GB virus C	51	839	Annotated
rand.33.k141_2261	GB virus C	49	5395	Annotated
rand.21.k141_24151	Torque teno virus	62	656	Annotated
rand.76.k141_6624	GB virus C	48	662	Annotated
rand.76.k141_576	Escherichia coli	108	502	Annotated
rand.79.k141_47	Torque teno virus	17	208	Annotated
rand.79.k141_4965	Torque teno virus	59	545	Annotated
rand.79.k141_1596	Torque teno virus	55	219	Annotated
rand.79.k141_560	Torque teno virus	83	785	Annotated
rand.79.k141_3047	Torque teno virus	51	342	Annotated
rand.79.k141_3289	Torque teno virus	25	296	Annotated
rand.85.k141_5427	GB virus C	44	281	Annotated
rand.85.k141_9680	GB virus C	47	323	Annotated
rand.85.k141_4053	GB virus C	51	236	Annotated
rand.26.k141_2184	GB virus C	42	542	Annotated
rand.26.k141_8311	GB virus C	51	382	Annotated
rand.21.k141_3186	Escherichia coli	108	539	Annotated
rand.21.k141_84	Escherichia coli	80	368	Annotated
rand.21.k141_11085	Escherichia coli	93	415	Annotated
rand.21.k141_11247	Escherichia coli	94	307	Annotated
rand.81.k141_6263	Escherichia coli	98	608	Annotated
rand.85.k141_6110	GB virus C	43	267	Annotated
rand.85.k141_2851	GB virus C	42	380	Annotated
rand.74.k141_17174	Streptomyces cavourensis	5	587	Annotated
rand.74.k141_3588	Torque teno virus	84	357	Annotated
rand.74.k141_4450	NA	NA	434	Unannotated
rand.5.k141_5356	NA	NA	363	Unannotated
rand.50.k141_867	Escherichia coli	95	354	Annotated
rand.50.k141_8656	Caulobacter vibrioides	6	329	Annotated
rand.85.k141_3352	GB virus C	51	261	Annotated
rand.85.k141_287	GB virus C	53	282	Annotated
rand.57.k141_19638	Escherichia coli	95	438	Annotated
rand.81.k141_4632	Vreelandella venusta	8	608	Annotated
rand.57.k141_6932	Microcystis aeruginosa PCC 7806	3	901	Annotated
rand.81.k141_17557	Escherichia coli	98	460	Annotated
rand.57.k141_9491	Escherichia coli	94	311	Annotated
rand.4.k141_273	Escherichia coli	107	394	Annotated
rand.75.k141_3716	Escherichia coli	81	479	Annotated
rand.75.k141_3349	Escherichia coli	95	393	Annotated
rand.75.k141_1764	Escherichia coli	104	321	Annotated
rand.81.k141_5034	Escherichia coli	93	439	Annotated
rand.80.k141_8431	NA	NA	834	Unannotated
rand.80.k141_6763	uncultured Acidobacteriota bacterium	2	817	Annotated
rand.70.k141_3144	Escherichia coli	107	771	Annotated
rand.70.k141_1678	Escherichia coli	106	555	Annotated
rand.70.k141_7253	Pseudomonas fluorescens	12	420	Annotated
rand.70.k141_2001	Escherichia coli	78	464	Annotated
rand.70.k141_8359	Escherichia coli	49	360	Annotated
rand.70.k141_9298	Hyalyris coeno	2	391	Annotated
rand.51.k141_56	Escherichia coli	106	672	Annotated
rand.69.k141_12294	GB virus C	47	353	Annotated
rand.69.k141_3772	GB virus C	75	375	Annotated
rand.38.k141_4216	Escherichia coli	97	515	Annotated
rand.38.k141_7210	Pseudomonas atacamensis	8	807	Annotated
rand.38.k141_21071	Escherichia coli	106	520	Annotated
rand.59.k141_2072	Torque teno virus	82	1183	Annotated
rand.59.k141_1173	TTV-like mini virus	84	317	Annotated
rand.56.k141_4078	GB virus C	65	751	Annotated
rand.73.k141_2140	bacterium	6	6332	Annotated
rand.73.k141_7840	Escherichia coli	98	473	Annotated
rand.69.k141_8928	Human pegivirus	48	357	Annotated
rand.69.k141_5619	GB virus C	51	310	Annotated
rand.69.k141_1879	GB virus C	48	292	Annotated
rand.69.k141_5631	GB virus C	38	393	Annotated
rand.69.k141_3695	GB virus C	65	416	Annotated
rand.69.k141_12246	GB virus C	43	384	Annotated
rand.69.k141_12274	GB virus C	51	491	Annotated
rand.69.k141_10835	GB virus C	45	229	Annotated
rand.69.k141_5520	GB virus C	49	371	Annotated
rand.69.k141_8985	GB virus C	56	597	Annotated
rand.69.k141_12156	GB virus C	55	549	Annotated
rand.69.k141_11187	GB virus C	65	377	Annotated
rand.69.k141_12183	GB virus C	54	491	Annotated
rand.69.k141_3620	GB virus C	73	281	Annotated
rand.69.k141_3641	GB virus C	49	200	Annotated
rand.69.k141_7021	GB virus C	43	287	Annotated
rand.69.k141_1280	GB virus C	69	439	Annotated
rand.69.k141_13145	GB virus C	47	273	Annotated
rand.69.k141_12089	GB virus C	47	229	Annotated
rand.69.k141_1837	GB virus C	51	397	Annotated
rand.69.k141_11104	GB virus C	53	282	Annotated
rand.69.k141_12679	GB virus C	56	268	Annotated
rand.69.k141_6596	GB virus C	63	357	Annotated
rand.69.k141_11753	GB virus C	68	205	Annotated
rand.69.k141_6608	GB virus C	46	283	Annotated
rand.69.k141_5172	GB virus C	47	298	Annotated
rand.69.k141_4586	GB virus C	53	284	Annotated
rand.69.k141_2757	GB virus C	49	406	Annotated
rand.69.k141_1799	GB virus C	49	550	Annotated
rand.69.k141_2268	GB virus C	53	324	Annotated
rand.69.k141_12663	GB virus C	56	294	Annotated
rand.69.k141_842	GB virus C	47	388	Annotated
rand.69.k141_12056	GB virus C	66	585	Annotated
rand.69.k141_13128	GB virus C	54	210	Annotated
rand.69.k141_11057	GB virus C	47	285	Annotated
rand.69.k141_7015	GB virus C	37	306	Annotated
rand.69.k141_849	GB virus C	44	282	Annotated
rand.69.k141_5087	GB virus C	70	216	Annotated
rand.69.k141_10664	GB virus C	60	229	Annotated
rand.69.k141_6977	GB virus C	70	308	Annotated
rand.69.k141_1218	GB virus C	48	446	Annotated
rand.69.k141_6987	GB virus C	51	233	Annotated
rand.69.k141_903	GB virus C	44	282	Annotated
rand.69.k141_10676	GB virus C	49	282	Annotated
rand.69.k141_12553	GB virus C	93	225	Annotated
rand.69.k141_7999	GB virus C	36	339	Annotated
rand.69.k141_7955	GB virus C	70	332	Annotated
rand.69.k141_3215	GB virus C	71	553	Annotated
rand.69.k141_10634	GB virus C	53	490	Annotated
rand.69.k141_6523	GB virus C	60	282	Annotated
rand.69.k141_5373	GB virus C	87	809	Annotated
rand.69.k141_3178	GB virus C	45	275	Annotated
rand.69.k141_13023	GB virus C	40	317	Annotated
rand.69.k141_793	GB virus C	52	364	Annotated
rand.69.k141_4121	GB virus C	53	836	Annotated
rand.69.k141_6492	GB virus C	52	370	Annotated
rand.69.k141_2719	GB virus C	46	646	Annotated
rand.69.k141_7468	GB virus C	50	201	Annotated
rand.69.k141_3206	Human pegivirus	38	273	Annotated
rand.69.k141_11987	GB virus C	76	407	Annotated
rand.69.k141_5324	GB virus C	53	281	Annotated
rand.69.k141_4043	GB virus C	58	283	Annotated
rand.69.k141_9656	GB virus C	50	372	Annotated
rand.69.k141_10319	GB virus C	48	347	Annotated
rand.69.k141_2711	GB virus C	57	561	Annotated
rand.69.k141_22538	GB virus C	55	279	Annotated
rand.69.k141_6863	Acidobacteriota bacterium	2	254	Annotated
rand.69.k141_698	GB virus C	70	423	Annotated
rand.69.k141_705	GB virus C	48	250	Annotated
rand.69.k141_7907	GB virus C	66	366	Annotated
rand.69.k141_9649	GB virus C	56	352	Annotated
rand.69.k141_7416	GB virus C	46	645	Annotated
rand.69.k141_8713	GB virus C	45	382	Annotated
rand.69.k141_8716	GB virus C	56	408	Annotated
rand.69.k141_8260	GB virus C	68	304	Annotated
rand.69.k141_7379	GB virus C	46	231	Annotated
rand.69.k141_4889	GB virus C	83	401	Annotated
rand.69.k141_2645	GB virus C	56	280	Annotated
rand.69.k141_5955	GB virus C	61	367	Annotated
rand.69.k141_7877	GB virus C	38	282	Annotated
rand.69.k141_10539	GB virus C	75	550	Annotated
rand.69.k141_632	GB virus C	72	354	Annotated
rand.69.k141_1635	GB virus C	58	239	Annotated
rand.69.k141_8647	GB virus C	63	210	Annotated
rand.69.k141_6795	GB virus C	82	329	Annotated
rand.69.k141_2096	GB virus C	46	349	Annotated
