fragment	sample	count	start	alignment
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	264	264	3S27M20S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	11	264	13S27M10S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	74	264	5S27M18S
k141_80	SRR24415953	1087	261	25S33M43S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	19	264	22S27M1S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	42	264	8S27M15S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	245	264	6S27M17S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	84	264	5S27M18S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	111	264	2S27M21S
k141_80	SRR24415953	1270	261	29S33M39S
k141_80	SRR24415953	320	261	9S33M59S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	20	264	15S27M8S
k141_80	MAX75585-1RL-UDB-181-S200036546-L1-NA	24	264	1S27M22S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	61	264	22S27M1S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	60	261	23S26M1S
k141_80	SRR24415953	923	261	6S33M62S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	121	264	27M23S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	59	264	27M23S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	62	264	24S26M
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	45	264	13S27M10S
k141_80	SRR24415953	585	261	8S33M60S
k141_80	SRR24415953	1093	261	55S33M13S
k141_80	SRR24415953	529	261	31S33M37S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	114	264	9S27M14S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	202	264	7S27M16S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	34	264	20S27M3S
k141_80	SRR24415953	1063	261	30S33M38S
k141_80	MAX70409-1RL-UDB-159_PART1-S200029022-L1-NA	1	261	23S26M1S
k141_80	SRR24415953	776	261	48S33M20S
k141_80	MAX84770-1RL-UDB-121-S200038095-L1-NA	11	261	17S26M7S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	269	264	12S27M11S
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	34	264	19S27M4S
k141_80	SRR24415953	1342	261	55S33M13S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	80	264	22S27M1S
k141_80	SRR24415953	1417	261	7S33M61S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	397	264	12S27M11S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	112	264	20S27M3S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	211	264	12S27M11S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	123	264	12S27M11S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	246	264	9S27M14S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	62	264	23S27M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	228	264	3S27M20S
k141_80	SRR24415953	241	261	9S33M59S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	164	264	23S27M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	197	264	24S26M
k141_80	SRR24415953	1184	261	1S33M67S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	2	264	15S27M8S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	5	261	16S26M8S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	118	264	15S27M8S
k141_80	SRR24415953	988	261	55S33M13S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	156	264	24S26M
k141_80	SRR24415953	845	261	55S33M13S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	90	264	15S27M8S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	104	264	5S27M18S
k141_80	SRR24415953	638	261	1S33M67S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	25	264	24S26M
k141_80	SRR24415953	43	261	53S33M15S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	243	264	1S27M22S
k141_80	MAX63544-1RL-UDB-190-S200028715-L1-NA	4	264	13S27M10S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	54	261	18S26M6S
k141_80	MAX75382-1RL-UDB-158-S200033165-L1-NA	16	264	27M23S
k141_80	SRR24415953	631	261	48S33M20S
k141_79	SRR22831213	16	313	68S32M
k141_80	SRR24415953	970	261	13S33M55S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	193	264	6S27M17S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	6	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	216	264	5S27M18S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	105	264	13S27M10S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	45	264	1S27M22S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	122	264	22S27M1S
k141_80	MAX85338-1RL-UDB-141-S200039026-L1-NA	4	262	23S27M
k141_80	SRR24415953	610	261	18S33M50S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	171	264	13S27M10S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	105	264	3S27M20S
k141_80	SRR24415953	698	261	13S33M55S
k141_79	SRR24415951	3	39	23S78M
k141_277	20JS060854-1DL-DH-UDB-164-S200027685-L1-NA	1	419	8S29M13S
k141_80	SRR24415953	1121	261	56S33M12S
k141_80	SRR24415953	752	261	18S33M50S
k141_80	SRR24415953	733	261	50S33M18S
k141_80	SRR24415953	1108	261	36S33M32S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	25	264	13S27M10S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	192	264	14S27M9S
k141_80	SRR24415953	289	261	24S33M44S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	240	264	5S27M18S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	275	264	24S26M
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	233	264	5S27M18S
k141_80	ZZMBX124549-1R-1L-UDB-105-S250026228-L1-NA	6	262	29M21S
k141_80	20JS80412-1RL-UDB-191-S200028715-L1-NA	22	264	13S27M10S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	2	264	22S27M1S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	104	264	24S26M
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	42	264	20S27M3S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	24	264	24S26M
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	66	264	27M23S
k141_267	ZZMAX74318-AD-DH-2D-1L-UDB-173-S250007197-L1-NA	7	2139	38M12S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	20	264	24S26M
k141_80	ZZ22JS003005-1R-1L-UDB-115-S250015107-L1-NA	9	264	24S26M
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	76	264	7S27M16S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	44	264	16S27M7S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	4	264	22S27M1S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	49	264	24S26M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	126	264	5S27M18S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	59	264	15S27M8S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	219	264	3S27M20S
k141_80	SRR24415953	769	261	48S33M20S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	69	264	22S27M1S
k141_80	MAX85338-1RL-UDB-141-S200039026-L1-NA	3	262	23S27M
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	119	264	10S27M13S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	29	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	165	264	13S27M10S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	141	264	24S26M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	11	264	22S27M1S
k141_80	20JS80412-1RL-UDB-191-S200028715-L1-NA	32	264	22S27M1S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	48	264	13S27M10S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	42	264	22S27M1S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	45	264	3S27M20S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	108	264	24S26M
k141_80	SRR24415953	258	261	50S33M18S
k141_80	MAX70211-1RL-UDB-167-S200028717-L1-NA	8	264	20S27M3S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	153	264	7S27M16S
k141_80	MAX84770-1RL-UDB-121-S200038095-L1-NA	28	261	17S26M7S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	51	264	24S26M
k141_80	SRR24415953	20	261	40S33M28S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	131	264	15S27M8S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	39	264	19S27M4S
k141_80	ZZMAX120264-1R-1L-UDB-176-S250026347-L1-NA	1	261	16S26M8S
k141_80	SRR24415953	453	261	24S33M44S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	22	264	22S27M1S
k141_80	SRR24415953	907	261	6S33M62S
k141_80	SRR24415953	431	261	24S33M44S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	143	264	27M23S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	81	264	13S27M10S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	378	264	3S27M20S
k141_80	SRR24415953	114	261	17S33M51S
k141_80	ZZMAX56354-1R-1L-UDB-128-S250011308-L1-NA	26	264	15S27M8S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	114	264	24S26M
k141_80	SRR24415953	471	261	30S33M38S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	27	264	15S27M8S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	63	264	13S27M10S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	102	264	13S27M10S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	105	264	27M23S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	16	264	22S27M1S
k141_80	MAX75555-1RL-UDB-154-S200032956-L1-NA	5	264	20S27M3S
k141_80	SRR24415953	1552	262	32M69S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	31	264	22S27M1S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	228	264	5S27M18S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	81	264	22S27M1S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	270	264	9S27M14S
k141_80	SRR24415953	147	261	16S33M52S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	99	264	15S27M8S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	72	264	9S27M14S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	45	264	24S26M
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	11	264	13S27M10S
k141_79	SRR24415951	18	278	21S79M1S
k141_80	SRR24415953	1713	266	28M73S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	32	264	5S27M18S
k141_80	SRR24415953	1447	261	56S33M12S
k141_80	SRR24415953	1134	261	19S33M49S
k141_80	SRR24415953	139	261	22S33M46S
k141_64	20JS80439-1DL-DH-UDB-126-S200028047-L1-NA	1	290	22S28M
k141_80	SRR24415953	696	261	8S33M60S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	39	264	22S27M1S
k141_80	SRR24415953	48	261	53S33M15S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	24	264	22S27M1S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	128	264	24S26M
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	25	264	3S27M20S
k141_80	SRR24415953	1102	261	41S33M27S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	99	264	24S26M
k141_99	SRR22831173	21	1126	29S43M28S
k141_80	SRR24415953	1690	265	29M72S
k141_80	SRR24415953	1429	261	55S33M13S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	37	264	22S27M1S
k141_80	SRR24415953	457	261	17S33M51S
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	14	264	15S27M8S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	184	264	12S27M11S
k141_80	SRR24415953	1199	261	53S33M15S
k141_80	SRR24415953	1662	265	29M72S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	372	264	5S27M18S
k141_80	SRR24415953	1686	265	29M72S
k141_80	SRR24415953	203	261	15S33M53S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	96	264	3S27M20S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	17	264	22S27M1S
k141_424	MBX74638-2DL-DH-UDB-154-S200032738-L1-NA	1	2015	3S32M15S
k141_80	MAX75555-1RL-UDB-154-S200032956-L1-NA	9	264	20S26M4S
k141_102	SRR24414150	4	143	1S32M1D4M1I62M1S
k141_80	SRR24415953	747	261	55S33M13S
k141_80	SRR24415953	781	261	32S33M36S
k141_79	SRR22831219	1	461	22S53M25S
k141_99	SRR22831173	35	1126	29S43M28S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	47	264	12S27M11S
k141_80	SRR24415953	1406	261	18S33M50S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	74	264	15S27M8S
k141_80	SRR24415953	699	261	38S33M30S
k141_79	SRR24377008	3	461	41S53M7S
k141_80	SRR24415953	1269	261	53S33M15S
k141_79	SRR24415951	44	278	21S79M1S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	119	264	22S27M1S
k141_80	SRR24415953	429	261	15S33M53S
k141_80	SRR24415953	802	261	51S33M17S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	25	264	1S27M22S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	146	264	22S27M1S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	44	264	22S27M1S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	12	264	19S27M4S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	1	261	16S26M8S
k141_80	SRR24415953	1430	261	29S33M39S
k141_80	SRR24415953	881	261	55S33M13S
k141_80	MAX86740-1RL-UDB-174-S200035510-L1-NA	14	264	4S27M19S
k141_99	SRR22831173	44	1126	29S43M28S
k141_80	SRR24415953	634	261	10S33M58S
k141_80	SRR24415953	843	261	55S33M13S
k141_80	SRR24415953	32	261	24S33M44S
k141_80	21JS836538-1RL-UDB-99-S200030036-L1-NA	10	264	27M23S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	108	264	7S27M16S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	32	264	24S26M
k141_80	SRR24415953	1077	261	68S33M
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	75	264	27M23S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	202	264	5S27M18S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	37	264	12S27M11S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	222	264	22S27M1S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	313	264	27M23S
k141_80	MAX62265-1RL-UDB-141-S200028062-L1-NA	28	264	10S27M13S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	43	264	20S27M3S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	68	264	15S27M8S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	216	264	22S27M1S
k141_80	SRR24415953	1248	261	10S33M58S
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	64	264	11S27M12S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	72	264	22S27M1S
k141_80	SRR24415953	1056	261	41S33M27S
k141_80	MAX73613-1RL-UDB-176-S200028663-L1-NA	11	264	19S27M4S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	60	264	24S26M
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	90	264	22S27M1S
k141_102	SRR24414150	30	143	1S32M1D4M1I62M1S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	142	264	23S27M
k141_80	ZZMBX58677-1R-1L-UDB-115-S250007125-L1-NA	3	261	23S26M1S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	110	264	22S27M1S
k141_102	SRR24414150	22	143	1S32M1D4M1I62M1S
k141_80	MAX74858-1RL-UDB-109-S200032951-L1-NA	16	264	13S27M10S
k141_80	ZZMAX94724-1R-1L-UDB-129-S200045952-L1-NA	1	258	20S29M1S
k141_80	SRR24415953	307	261	15S33M53S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	105	264	20S27M3S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	199	264	22S27M1S
k141_80	SRR24415953	236	261	9S33M59S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	86	264	13S27M10S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	147	264	22S27M1S
k141_102	SRR24442882	9	223	101M
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	220	264	6S27M17S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	248	265	26M24S
k141_80	ZZMAX56354-1R-1L-UDB-128-S250011308-L1-NA	1	264	24S26M
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	82	264	15S27M8S
k141_80	ZZMAX94724-1R-1L-UDB-129-S200045952-L1-NA	19	261	24S26M
k141_80	SRR24415953	1100	261	10S33M58S
k141_80	MAX86740-1RL-UDB-174-S200035510-L1-NA	17	264	20S26M4S
k141_80	SRR24415953	1653	265	29M72S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	10	264	13S27M10S
k141_80	SRR24415953	982	261	54S33M14S
k141_80	SRR24415953	1033	261	49S33M19S
k141_80	MAX72520-1RL-UDB-172-S200027793-L1-NA	10	264	20S27M3S
k141_80	SRR24415953	74	261	43S33M25S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	251	264	23S27M
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	88	264	22S27M1S
k141_80	SRR24415953	1168	261	10S33M58S
k141_80	SRR24415953	1399	261	8S33M60S
k141_80	21JS832553-1RL-UDB-109-S200028714-L1-NA	73	264	2S27M21S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	202	264	22S27M1S
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	81	264	10S27M13S
k141_80	MAX70409-1RL-UDB-159-S200029022-L1-NA	5	261	23S26M1S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	131	264	24S26M
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	296	264	3S27M20S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	356	264	5S27M18S
k141_80	SRR24415953	151	261	24S33M44S
k141_102	SRR24442882	12	328	101M
k141_80	MAX70211-1RL-UDB-167-S200028717-L1-NA	10	264	20S27M3S
k141_80	SRR24415953	688	261	53S33M15S
k141_80	SRR24415953	1629	264	30M71S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	267	264	5S27M18S
k141_80	MAX70409-1RL-UDB-159_PART1-S200029022-L1-NA	10	261	23S26M1S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	136	264	22S27M1S
k141_80	SRR24415953	607	261	10S33M58S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	91	264	22S27M1S
k141_80	SRR24415953	1085	261	34S33M34S
k141_80	SRR24415953	582	261	29S33M39S
k141_80	SRR24415953	222	261	16S33M52S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	34	264	22S27M1S
k141_80	MAX67345-1RL-UDB-140-S200028062-L1-NA	9	264	5S27M18S
k141_80	SRR24415953	926	261	47S33M21S
k141_79	SRR24415951	51	278	21S79M1S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	206	264	10S27M13S
k141_80	SRR24415953	396	261	72S29M
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	39	264	23S27M
k141_80	MAX63380-1RL-UDB-121-S200032962-L1-NA	24	264	24S26M
k141_80	SRR24415953	1453	261	18S33M50S
k141_80	MAX74858-1RL-UDB-109-S200032951-L1-NA	32	264	23S27M
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	47	264	22S27M1S
k141_80	SRR24415953	939	261	34S33M34S
k141_80	MAX7607201-1RL-UDB-128-S200033143-L1-NA	15	264	22S27M1S
k141_80	MBX64879-1RL-UDB-110-S200032745-L1-NA	16	264	5S27M18S
k141_80	SRR24415953	1032	261	55S33M13S
k141_102	SRR24442882	10	249	101M
k141_80	20JS80412-1RL-UDB-191-S200028715-L1-NA	4	261	16S26M8S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	158	264	1S27M22S
k141_80	SRR24415953	436	261	30S33M38S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	58	264	22S27M1S
k141_80	MAX84770-1RL-UDB-121-S200038095-L1-NA	6	261	17S26M7S
k141_80	MAX63544-1RL-UDB-190-S200028715-L1-NA	11	264	22S27M1S
k141_80	SRR24415953	998	261	29S33M39S
k141_80	MAX73665-1RL-UDB-178-S200028686-L1-NA	5	264	13S27M10S
k141_80	MAX75151-1RL-UDB-111-S200032745-L1-NA	120	264	3S27M20S
k141_80	SRR24415953	1341	261	47S33M21S
k141_80	SRR24415953	489	261	24S33M44S
k141_80	SRR24415953	41	261	72S29M
k141_80	MAX74844-1RL-UDB-112-S200032745-L1-NA	12	264	20S27M3S
k141_80	SRR24415953	371	261	72S29M
k141_80	MAX75185-1RL-UDB-159-S200033165-L1-NA	22	264	22S27M1S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	138	264	15S27M8S
k141_80	MAX62450-1RL-UDB-170-S200028672-L1-NA	82	264	5S27M18S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	186	264	12S27M11S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	240	264	27M23S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	400	264	12S27M11S
k141_80	SRR24415953	663	261	52S33M16S
k141_80	SRR24415953	69	261	53S33M15S
k141_80	SRR24415953	762	261	55S33M13S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	130	264	4S27M19S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	157	264	22S27M1S
k141_297	MBX62448-1DL-DH-UDB-103-S200028996-L1-NA	2	904	8S26M16S
k141_80	MAX86023-1RL-UDB-110-S200043840-L1-NA	35	261	24S26M
k141_102	SRR24414150	69	429	53S48M
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	249	265	26M24S
k141_80	21JS836514-1RL-UDB-122-S200027784-L1-NA	4	264	3S27M20S
k141_80	SRR24415953	77	261	11S33M57S
k141_80	SRR24415953	1527	261	11S33M57S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	125	264	16S27M7S
k141_80	SRR24415953	1663	265	29M72S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	113	264	15S27M8S
k141_80	SRR24415953	380	261	53S33M15S
k141_80	SRR24415953	1078	261	50S33M18S
k141_80	SRR24415953	253	261	16S33M52S
k141_80	SRR24415953	1445	261	48S33M20S
k141_80	SRR24415953	310	261	43S33M25S
k141_80	MAX70392-1RL-UDB-122-S200032962-L1-NA	1	264	27M23S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	21	264	22S27M1S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	88	264	20S27M3S
k141_79	SRR24415951	34	278	21S79M1S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	6	261	16S26M8S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	53	264	23S27M
k141_80	SRR24415953	1645	264	30M71S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	58	264	23S27M
k141_80	SRR24415953	1296	261	55S33M13S
k141_80	SRR24415953	992	261	13S33M55S
k141_80	21JS83291401-1RL-UDB-166-S200028683-L1-NA	165	264	23S27M
k141_80	21JS942033-1RL-UDB-148-S250000406-L1-NA	73	264	10S27M13S
k141_80	ZZMAX19690-1R-1L-UDB-122-S250018768-L1-NA	2	264	22S27M1S
k141_80	20JS80403-1RL-UDB-156-S200032956-L1-NA	6	264	15S26M9S
k141_80	SRR24415953	176	261	24S33M44S
k141_80	SRR24415953	957	261	68S33M
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	79	264	7S27M16S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	45	264	22S27M1S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	156	264	7S27M16S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	10	264	22S27M1S
k141_80	SRR24415953	935	261	55S33M13S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	60	264	19S27M4S
k141_80	ZZMBX126721-1R-1L-UDB-181-S250028518-L1-NA	1	258	20S29M1S
k141_102	SRR24414150	3	143	1S32M1D4M1I62M1S
k141_80	MAX70000-1RL-UDB-109-S200032949-L1-NA	63	264	7S27M16S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	14	264	20S27M3S
k141_80	SRR24415953	731	261	8S33M60S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	87	264	6S27M17S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	85	264	24S26M
k141_80	SRR24415953	347	261	11S33M57S
k141_80	MBX62487-1RL-UDB-100-S200028023-L1-NA	142	264	22S27M1S
k141_79	SRR24377014	2	39	33S58M10S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	11	264	13S27M10S
k141_80	MAX70392-1RL-UDB-122-S200032962-L1-NA	2	264	27M23S
k141_80	21JS942048-1RL-UDB-173-S200039023-L1-NA	120	264	16S27M7S
k141_80	MAX70560-1RL-UDB-159-S200028684-L1-NA	56	264	19S27M4S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	300	264	27M23S
k141_80	MAX70400-1RL-UDB-182-S200032742-L1-NA	95	264	4S27M19S
k141_80	MAX84190-1RL-UDB-189-S250000334-L1-NA	125	264	6S27M17S
k141_80	SRR24415953	603	261	25S33M43S
k141_80	21JS942028-1RL-UDB-175-S250000286-L1-NA	139	264	7S27M16S
k141_80	MAX74515-1RL-UDB-111-S200033138-L1-NA	82	264	22S27M1S
k141_80	SRR24415953	228	261	40S33M28S
k141_80	MAX60165-1RL-UDB-101-S200028666-L1-NA	267	264	5S27M18S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	16	264	22S27M1S
k141_80	MAX73668-1RL-UDB-98-S200030036-L1-NA	226	264	23S27M
k141_80	MAX74844-1RL-UDB-112-S200032745-L1-NA	31	264	1S27M22S
k141_80	MAX85618-1RL-UDB-174-S200039023-L1-NA	83	264	16S27M7S
